idx,language,culture,subtitle_track,
cccc18c6cabda711835e0069a28ccb68,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cccc18c6cabda711835e0069a28ccb68,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cccc18c6cabda711835e0069a28ccb68,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1ac7dfc072d666124c2fccb795f9cddc,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1ac7dfc072d666124c2fccb795f9cddc,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1ac7dfc072d666124c2fccb795f9cddc,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1ac7dfc072d666124c2fccb795f9cddc,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6430cff88d6eba47af17d5dfeba3985c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6430cff88d6eba47af17d5dfeba3985c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6430cff88d6eba47af17d5dfeba3985c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6430cff88d6eba47af17d5dfeba3985c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f343e45f1cb7b50e85164561b8b6d575,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f343e45f1cb7b50e85164561b8b6d575,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f343e45f1cb7b50e85164561b8b6d575,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f343e45f1cb7b50e85164561b8b6d575,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8b272ab3647ab9ff02d3c64d68b98ac2,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8b272ab3647ab9ff02d3c64d68b98ac2,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc5433999296c1cedaa713f56daee3d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc5433999296c1cedaa713f56daee3d,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc5433999296c1cedaa713f56daee3d,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
52840e2ad85a7b7bc1fb72140fb56b48,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
52840e2ad85a7b7bc1fb72140fb56b48,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
52840e2ad85a7b7bc1fb72140fb56b48,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b45bdfe87355850f136a754783a62729,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b45bdfe87355850f136a754783a62729,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b45bdfe87355850f136a754783a62729,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b45bdfe87355850f136a754783a62729,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e26364995904a741c093da9a74a7856e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e26364995904a741c093da9a74a7856e,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e26364995904a741c093da9a74a7856e,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e4e5789ad363e2e0619d3ebdc5361335,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e4e5789ad363e2e0619d3ebdc5361335,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e4e5789ad363e2e0619d3ebdc5361335,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5ba8cac0f1f8c57e1e9f2bc715ba3b05,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5ba8cac0f1f8c57e1e9f2bc715ba3b05,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5ba8cac0f1f8c57e1e9f2bc715ba3b05,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4c559a1a953452a51e83245becc7c8b3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0bd4e39865c04c33be68f8c4d5db1ddc,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
63a67f6cd22ec9f00ffe37c50596dab3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
63a67f6cd22ec9f00ffe37c50596dab3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
63a67f6cd22ec9f00ffe37c50596dab3,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
63a67f6cd22ec9f00ffe37c50596dab3,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3eb2880f6874b841880339b382df40a3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3eb2880f6874b841880339b382df40a3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3eb2880f6874b841880339b382df40a3,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3eb2880f6874b841880339b382df40a3,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
588ae544e3608cc3df88f610678aaa78,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
588ae544e3608cc3df88f610678aaa78,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
588ae544e3608cc3df88f610678aaa78,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
50179a77c4bd451afb9a0e0b86387b11,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
50179a77c4bd451afb9a0e0b86387b11,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
77c683005285c2b010caa3db6208a365,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
77c683005285c2b010caa3db6208a365,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
77c683005285c2b010caa3db6208a365,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
77c683005285c2b010caa3db6208a365,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8ddd0aa5a391d73d0bc5855bc2c0426b,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8ddd0aa5a391d73d0bc5855bc2c0426b,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7cf7d65b8d8e29e426b2452d8a7ffd1c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7cf7d65b8d8e29e426b2452d8a7ffd1c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7cf7d65b8d8e29e426b2452d8a7ffd1c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7cf7d65b8d8e29e426b2452d8a7ffd1c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
04b20df080cf34649e5fe9d8c23de928,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
04b20df080cf34649e5fe9d8c23de928,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
04b20df080cf34649e5fe9d8c23de928,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
643731de6f11fc26d8ec3d15f1b5bbf8,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
643731de6f11fc26d8ec3d15f1b5bbf8,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
226dcd6e91752ac9d72b6157cabe2547,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
226dcd6e91752ac9d72b6157cabe2547,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
226dcd6e91752ac9d72b6157cabe2547,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
226dcd6e91752ac9d72b6157cabe2547,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ff6f2e15cd3f77b9228414f359557dcf,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ff6f2e15cd3f77b9228414f359557dcf,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ff6f2e15cd3f77b9228414f359557dcf,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ff6f2e15cd3f77b9228414f359557dcf,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ad8b2211aedd5359055931260af8e5f3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3f8657d3b05cd6ff4273e18c6d0ea45c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1084c5aff454481806e196645756d6ab,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1084c5aff454481806e196645756d6ab,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1084c5aff454481806e196645756d6ab,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8f7a2ec53bbe40cc857c8066c74e33c6,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
44bbe09225f2f8037a555dc7b6834b13,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
44bbe09225f2f8037a555dc7b6834b13,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
44bbe09225f2f8037a555dc7b6834b13,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5b52ee7b4c1836e69b934d03a6315eda,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
72537a9754a0c3f4f4ffad09fb4581a4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
72537a9754a0c3f4f4ffad09fb4581a4,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
72537a9754a0c3f4f4ffad09fb4581a4,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e28bbbd146f71feef37835420e686d37,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e28bbbd146f71feef37835420e686d37,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e28bbbd146f71feef37835420e686d37,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e28bbbd146f71feef37835420e686d37,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
56ccdd3dfea4bfd70cecb1b24e295077,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5b28a188e298f1339e81a0eeceea85e7,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5b28a188e298f1339e81a0eeceea85e7,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
